"PublishedIndicatorDashboardId","PublishedIndicatorId","DashboardId","DashboardNameEN","DashboardNameAR","SortOrder","EntityClassification","EntityClassificationName","EntityId","CreatedAt","UpdatedAt"
"f841d6f2-8910-4667-388e-08ddb722adc5","b101ba8b-99ff-4118-b549-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","9","7","Sectors","0679a403-9ca5-4a05-952b-53250586775b","6/29/2025 7:11:05 PM",""
"870a9e0b-9ee1-4a4b-388f-08ddb722adc5","b101ba8b-99ff-4118-b549-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","9","7","Sectors","0679a403-9ca5-4a05-952b-53250586775b","6/29/2025 7:11:05 PM",""
"f3a99895-8ab6-414c-3890-08ddb722adc5","2eb9e540-a156-40b0-b54a-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","10","7","Sectors","0679a403-9ca5-4a05-952b-53250586775b","6/29/2025 7:11:23 PM",""
"504ba281-77be-44f3-3891-08ddb722adc5","2eb9e540-a156-40b0-b54a-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","10","7","Sectors","0679a403-9ca5-4a05-952b-53250586775b","6/29/2025 7:11:23 PM",""
"0aa0fcbb-dfb7-460e-38b2-08ddb722adc5","4621e313-d65e-460b-b55b-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","17","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/29/2025 8:14:42 PM","6/15/2026 11:52:27 AM"
"75776b91-9729-45ee-38b3-08ddb722adc5","4621e313-d65e-460b-b55b-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","17","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","6/29/2025 8:14:42 PM","6/15/2026 11:52:27 AM"
"acbde7f3-a57b-40e3-38c0-08ddb722adc5","d721ff2f-6278-4b48-b562-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","10","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","6/29/2025 8:23:45 PM","11/25/2025 1:41:18 PM"
"bda24ec8-7d85-400e-38c1-08ddb722adc5","d721ff2f-6278-4b48-b562-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","10","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","6/29/2025 8:23:45 PM","11/25/2025 1:41:18 PM"
"c92b6db2-18af-4e6d-38c2-08ddb722adc5","ce90f312-89d7-4642-b563-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","11","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","6/29/2025 8:24:43 PM","11/25/2025 1:41:18 PM"
"2622c9f8-8c0e-47c2-38c3-08ddb722adc5","ce90f312-89d7-4642-b563-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","11","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","6/29/2025 8:24:43 PM","11/25/2025 1:41:18 PM"
"acadb4de-4a78-4836-38d6-08ddb722adc5","9261cd38-6628-44b6-b56d-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","6/29/2025 11:11:25 PM","1/11/2026 12:33:48 PM"
"88fe049a-6726-4898-38d7-08ddb722adc5","9261cd38-6628-44b6-b56d-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","6/29/2025 11:11:25 PM","1/11/2026 12:33:48 PM"
"e5e252b6-ceeb-4a44-38d8-08ddb722adc5","d946e532-7a4a-465c-b56e-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","6/29/2025 11:17:11 PM","1/11/2026 12:33:48 PM"
"27b5f374-2cc2-4af9-38d9-08ddb722adc5","d946e532-7a4a-465c-b56e-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","6/29/2025 11:17:11 PM","1/11/2026 12:33:48 PM"
"5a31325b-304b-49d3-38e0-08ddb722adc5","f726cf23-d70b-4f87-b572-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","1","Enablers","d0b039d5-04b0-42b6-a656-c4d66d506e67","6/30/2025 10:50:05 AM",""
"776189a8-2e15-4a25-38e1-08ddb722adc5","f726cf23-d70b-4f87-b572-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","1","Enablers","d0b039d5-04b0-42b6-a656-c4d66d506e67","6/30/2025 10:50:05 AM",""
"e1956d79-5098-4dad-38e2-08ddb722adc5","4cf28eb0-d3d3-436b-b573-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","1","Enablers","d0b039d5-04b0-42b6-a656-c4d66d506e67","6/30/2025 10:50:53 AM",""
"fb7d7eae-8e3b-45a9-38e3-08ddb722adc5","4cf28eb0-d3d3-436b-b573-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","1","Enablers","d0b039d5-04b0-42b6-a656-c4d66d506e67","6/30/2025 10:50:53 AM",""
"33ee2373-374d-4145-38e8-08ddb722adc5","298b09ad-4cf5-4503-b576-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","1","Enablers","8d832af9-2cf0-4ed6-b3e6-28d51ee2d4f1","6/30/2025 11:12:18 AM",""
"58e2a382-6784-40fd-38e9-08ddb722adc5","298b09ad-4cf5-4503-b576-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","1","Enablers","8d832af9-2cf0-4ed6-b3e6-28d51ee2d4f1","6/30/2025 11:12:18 AM",""
"1fd0d5f2-bf7c-4630-38ea-08ddb722adc5","cb53f44c-8e81-4ba5-b577-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","2","Drivers","9f7bed06-248e-4511-af36-9196b3911dcc","6/30/2025 11:15:15 AM",""
"1b39c5c1-056f-48f3-38eb-08ddb722adc5","cb53f44c-8e81-4ba5-b577-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","2","Drivers","9f7bed06-248e-4511-af36-9196b3911dcc","6/30/2025 11:15:15 AM",""
"8dd5b68f-f653-4aee-38ec-08ddb722adc5","a90a3185-1ed5-4396-b578-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","2","Drivers","bbc57559-fb77-4c21-80ce-ca13cf90adf6","6/30/2025 11:16:08 AM",""
"12495c4c-952c-43d4-38ed-08ddb722adc5","a90a3185-1ed5-4396-b578-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","2","Drivers","bbc57559-fb77-4c21-80ce-ca13cf90adf6","6/30/2025 11:16:08 AM",""
"bb0e0c4c-7747-4725-38ee-08ddb722adc5","5be08e95-cf7e-47c4-b579-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","2","Drivers","bbc57559-fb77-4c21-80ce-ca13cf90adf6","6/30/2025 11:17:32 AM","11/25/2025 8:21:44 AM"
"be3dc72f-9f33-46f8-38ef-08ddb722adc5","5be08e95-cf7e-47c4-b579-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","2","Drivers","bbc57559-fb77-4c21-80ce-ca13cf90adf6","6/30/2025 11:17:32 AM","11/25/2025 8:21:44 AM"
"b5911ef8-938e-44b8-38f0-08ddb722adc5","6b4f51a8-b0b2-43d6-b57a-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","2","Drivers","bbc57559-fb77-4c21-80ce-ca13cf90adf6","6/30/2025 11:17:57 AM","11/25/2025 8:21:44 AM"
"4be9f2fe-bfef-48a6-38f1-08ddb722adc5","6b4f51a8-b0b2-43d6-b57a-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","2","Drivers","bbc57559-fb77-4c21-80ce-ca13cf90adf6","6/30/2025 11:17:57 AM","11/25/2025 8:21:44 AM"
"94e245a9-aa02-453a-38f2-08ddb722adc5","c817263d-3a22-49fe-b57b-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","2","Drivers","bbc57559-fb77-4c21-80ce-ca13cf90adf6","6/30/2025 11:18:48 AM","11/25/2025 8:21:44 AM"
"7e413391-d2b3-47b2-38f3-08ddb722adc5","c817263d-3a22-49fe-b57b-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","2","Drivers","bbc57559-fb77-4c21-80ce-ca13cf90adf6","6/30/2025 11:18:48 AM","11/25/2025 8:21:44 AM"
"9f9c1ae2-54ad-4ad6-38f4-08ddb722adc5","bfbb07cc-a75f-4f91-b57c-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","2","Drivers","bbc57559-fb77-4c21-80ce-ca13cf90adf6","6/30/2025 11:21:01 AM","11/25/2025 8:21:44 AM"
"f4fd127e-ae54-4c70-38f5-08ddb722adc5","bfbb07cc-a75f-4f91-b57c-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","2","Drivers","bbc57559-fb77-4c21-80ce-ca13cf90adf6","6/30/2025 11:21:01 AM","11/25/2025 8:21:44 AM"
"480c2881-ea7f-4bbe-38f6-08ddb722adc5","5d6365ea-9a11-4e41-b57d-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","4","SpecialEntities","38eb7aff-a40a-434c-b6bd-b1931041d523","6/30/2025 11:23:20 AM",""
"973e2055-2312-463e-38f7-08ddb722adc5","5d6365ea-9a11-4e41-b57d-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","4","SpecialEntities","38eb7aff-a40a-434c-b6bd-b1931041d523","6/30/2025 11:23:20 AM",""
"553c091d-85c8-43b3-38f8-08ddb722adc5","b77d24f1-93ad-4fd0-b57e-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","4","SpecialEntities","38eb7aff-a40a-434c-b6bd-b1931041d523","6/30/2025 11:23:41 AM",""
"6aed4f8c-7666-41fc-38f9-08ddb722adc5","b77d24f1-93ad-4fd0-b57e-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","4","SpecialEntities","38eb7aff-a40a-434c-b6bd-b1931041d523","6/30/2025 11:23:41 AM",""
"02e1bc0f-bbe0-4909-38fa-08ddb722adc5","db238c93-c268-461a-b57f-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","4","SpecialEntities","38eb7aff-a40a-434c-b6bd-b1931041d523","6/30/2025 11:26:02 AM",""
"c91ea7c6-eadf-4614-38fb-08ddb722adc5","db238c93-c268-461a-b57f-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","4","SpecialEntities","38eb7aff-a40a-434c-b6bd-b1931041d523","6/30/2025 11:26:02 AM",""
"79175f67-3a66-4641-38fc-08ddb722adc5","d0666126-3e30-4ef0-b580-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","4","SpecialEntities","38eb7aff-a40a-434c-b6bd-b1931041d523","6/30/2025 11:26:27 AM",""
"d143d972-7e2f-4ae4-38fd-08ddb722adc5","d0666126-3e30-4ef0-b580-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","4","SpecialEntities","38eb7aff-a40a-434c-b6bd-b1931041d523","6/30/2025 11:26:27 AM",""
"c56ccc68-a808-498b-38fe-08ddb722adc5","9a2d91c8-d4c0-431b-b581-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","4","SpecialEntities","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","6/30/2025 1:47:41 PM",""
"21df7bf7-39cb-44f0-38ff-08ddb722adc5","9a2d91c8-d4c0-431b-b581-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","4","SpecialEntities","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","6/30/2025 1:47:41 PM",""
"eee879f4-d825-48fa-3900-08ddb722adc5","7a9043e0-0b8f-4939-b582-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","4","SpecialEntities","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","6/30/2025 1:48:07 PM",""
"6456b211-cade-436b-3901-08ddb722adc5","7a9043e0-0b8f-4939-b582-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","4","SpecialEntities","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","6/30/2025 1:48:07 PM",""
"7718c625-0ce7-416f-3902-08ddb722adc5","6fd24445-5619-4817-b583-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","4","SpecialEntities","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","6/30/2025 1:49:01 PM",""
"d4973a7a-e762-4899-3903-08ddb722adc5","6fd24445-5619-4817-b583-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","4","SpecialEntities","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","6/30/2025 1:49:01 PM",""
"5c958817-a92f-4da5-3904-08ddb722adc5","e71f0d56-0ca7-4508-b584-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","4","SpecialEntities","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","6/30/2025 1:49:39 PM",""
"a7d6e04b-3e61-4b95-3905-08ddb722adc5","e71f0d56-0ca7-4508-b584-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","4","SpecialEntities","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","6/30/2025 1:49:39 PM",""
"b9181a01-c528-4af5-3906-08ddb722adc5","1bbcb6ff-813a-49de-b585-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","4","SpecialEntities","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","6/30/2025 1:50:07 PM",""
"2198346d-40e6-4c7b-3907-08ddb722adc5","1bbcb6ff-813a-49de-b585-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","4","SpecialEntities","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","6/30/2025 1:50:07 PM",""
"e75b6e27-7819-475a-3908-08ddb722adc5","d631b600-dadb-4c6c-b586-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","4","SpecialEntities","943d0b58-e556-4eea-81ee-3e1b83a43f0c","6/30/2025 1:53:30 PM",""
"4a116034-1f51-4e1a-3909-08ddb722adc5","d631b600-dadb-4c6c-b586-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","4","SpecialEntities","943d0b58-e556-4eea-81ee-3e1b83a43f0c","6/30/2025 1:53:30 PM",""
"8a5dd2bc-7d3b-424f-390a-08ddb722adc5","5d4fc31b-01c2-48fb-b587-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 1:57:31 PM",""
"04bca64e-ab1b-4b38-390b-08ddb722adc5","5d4fc31b-01c2-48fb-b587-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 1:57:31 PM",""
"49880382-db48-436f-390c-08ddb722adc5","c2967fd3-1266-4ced-b588-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 1:58:37 PM",""
"fd47cbda-9607-4c51-390d-08ddb722adc5","c2967fd3-1266-4ced-b588-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 1:58:37 PM",""
"7193d678-0449-4471-390e-08ddb722adc5","e09fd076-383b-490c-b589-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 1:59:01 PM",""
"01e41e6f-b96f-4fe5-390f-08ddb722adc5","e09fd076-383b-490c-b589-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 1:59:01 PM",""
"9fd81b46-21e0-477a-3910-08ddb722adc5","a7ebe308-044c-4dac-b58a-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 2:00:30 PM",""
"909ca263-0ab4-4894-3911-08ddb722adc5","a7ebe308-044c-4dac-b58a-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 2:00:30 PM",""
"384358c5-dc00-4205-3912-08ddb722adc5","1e2db018-2e23-49bc-b58b-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","9","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 2:02:21 PM",""
"edf7c025-26ea-4f65-3913-08ddb722adc5","1e2db018-2e23-49bc-b58b-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","9","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 2:02:21 PM",""
"183b67e1-6ea2-4241-3914-08ddb722adc5","59f286b6-d682-4889-b58c-08ddb722adc3","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","10","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 2:03:12 PM",""
"2837b5b0-fe9c-453e-3915-08ddb722adc5","59f286b6-d682-4889-b58c-08ddb722adc3","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","10","4","SpecialEntities","e546e30f-6dfe-498e-8146-f90dc7946924","6/30/2025 2:03:12 PM",""
"d89208a4-c043-49a4-24c9-08ddbd8c9c3a","311f3407-e32c-4171-0464-08ddbd8c9c38","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","17","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/7/2025 10:53:34 PM",""
"7ef7f0d6-0e5e-47d4-24ca-08ddbd8c9c3a","311f3407-e32c-4171-0464-08ddbd8c9c38","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","17","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","7/7/2025 10:53:34 PM",""
"d3917540-00ac-4088-9158-08ddd8aaca13","b954a215-4527-47cf-13d6-08ddd8aaca12","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","5","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","8/12/2025 10:07:47 AM",""
"82773950-78de-40be-9159-08ddd8aaca13","b954a215-4527-47cf-13d6-08ddd8aaca12","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","5","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","8/12/2025 10:07:47 AM",""
"f4df8c79-3fa3-4e26-f168-08dddd5433d6","554f0bf8-a094-4bdd-a7d8-08dddd5433d4","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","14","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","8/17/2025 1:52:07 PM",""
"f9b62c3a-bee1-4f01-f169-08dddd5433d6","554f0bf8-a094-4bdd-a7d8-08dddd5433d4","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","14","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","8/17/2025 1:52:07 PM",""
"7769aee8-44bb-461b-f17c-08dddd5433d6","92aa796c-b5e1-4f57-a7e2-08dddd5433d4","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","8/20/2025 7:57:28 AM",""
"3e5ffdd4-db5e-4411-f17d-08dddd5433d6","92aa796c-b5e1-4f57-a7e2-08dddd5433d4","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","8/20/2025 7:57:28 AM",""
"3984474d-e7f2-4291-477d-08dddd57848f","7ca07ae2-eec1-4ed0-c7ed-08dddd57848d","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","8/17/2025 11:21:38 AM",""
"d779af13-8161-4505-477e-08dddd57848f","7ca07ae2-eec1-4ed0-c7ed-08dddd57848d","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","8/17/2025 11:21:38 AM",""
"6bd1bb31-d788-4e61-4783-08dddd57848f","b2720098-c079-4302-c7f0-08dddd57848d","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","8/17/2025 11:27:56 AM",""
"b2b799bc-9999-4273-4784-08dddd57848f","b2720098-c079-4302-c7f0-08dddd57848d","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","7","Sectors","193fd388-ded0-455f-86a3-32ac810c3e6a","8/17/2025 11:27:56 AM",""
"dd997b9f-b7c0-46dd-585f-08dde2343bfc","56117402-dd45-4e84-db60-08dde2343bfa","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","8/25/2025 8:48:30 AM",""
"1954c6a5-9952-4db1-5860-08dde2343bfc","56117402-dd45-4e84-db60-08dde2343bfa","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","8/25/2025 8:48:30 AM",""
"c02d0ae7-19bc-45e9-cf18-08de049c57c5","f93b4e4c-3855-4ecf-c881-08de049c57c4","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","1","Enablers","8d832af9-2cf0-4ed6-b3e6-28d51ee2d4f1","10/6/2025 9:02:31 AM",""
"09d72260-da6a-43e3-cf19-08de049c57c5","f93b4e4c-3855-4ecf-c881-08de049c57c4","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","1","Enablers","8d832af9-2cf0-4ed6-b3e6-28d51ee2d4f1","10/6/2025 9:02:31 AM",""
"f2f27b82-d45f-48ea-cf1c-08de049c57c5","f45c2040-d061-4e4c-c883-08de049c57c4","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","13","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","10/6/2025 9:20:55 AM",""
"64158f62-aa92-459c-cf1d-08de049c57c5","f45c2040-d061-4e4c-c883-08de049c57c4","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","13","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","10/6/2025 9:20:55 AM",""
"38cfaacb-3037-4ace-cf20-08de049c57c5","f5ba2733-9ccd-4bf7-c885-08de049c57c4","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","1","Enablers","de4dd3e7-1100-4a87-93f9-a10c891a36ed","10/6/2025 9:30:29 AM",""
"907cf2e9-1f05-4bba-cf21-08de049c57c5","f5ba2733-9ccd-4bf7-c885-08de049c57c4","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","1","Enablers","de4dd3e7-1100-4a87-93f9-a10c891a36ed","10/6/2025 9:30:29 AM",""
"ceb14d11-1701-436d-cf22-08de049c57c5","e10eaacf-94aa-49d4-c886-08de049c57c4","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","1","Enablers","df683627-ae84-4d71-a27d-cb75e298ad8f","10/6/2025 9:32:10 AM",""
"580d2187-1448-428a-cf23-08de049c57c5","e10eaacf-94aa-49d4-c886-08de049c57c4","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","1","Enablers","df683627-ae84-4d71-a27d-cb75e298ad8f","10/6/2025 9:32:10 AM",""
"92f12bb3-8111-42f2-b868-08de064080f8","fcdc61e3-9c77-48bf-28ad-08de064080f7","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","10/8/2025 10:58:45 AM",""
