"PublishedIndicatorId","SourceIndicatorId","NameEN","NameAR","IndicatorTypeId","IndicatorTypeEN","IndicatorTypeAR","IndicatorTypeCode","IndicatorPriorityTypeId","PriorityTypeEN","PriorityTypeAR","PriorityTypeCode","PriorityRanking","IndicatorEntityTypeId","EntityClassification","EntityClassificationName","PublishingStatus","PublishingStatusName","Published","IsActive","InactiveReason","Completed","IsAnalysisAdded","ShowBenchmarksOnOverview","IsRankingOrRatingIndicator","OverlayEN","OverlayAR","Comment","CreatedAt","UpdatedAt"
"61db52da-e839-40a4-3e54-08ddb7179f33","af11d76e-333e-4dcd-8f24-cd7ff1df78b2","Obesity Rate","معدل السمنة","43193c15-058d-4124-a152-aec091e2f2b4","Enablers","عوامل التمكين","enablers","2","Priority","مشروع ذو أولوية","priority","2","d0b039d5-04b0-42b6-a656-c4d66d506e67","1","Enablers","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 10:50:31 AM",""
"d032d27f-d538-4da2-3e55-08ddb7179f33","0a55c9db-06e3-4c8c-be00-583ed9250462","Smoking Rate","معدل التدخين","43193c15-058d-4124-a152-aec091e2f2b4","Enablers","عوامل التمكين","enablers","2","Priority","مشروع ذو أولوية","priority","2","d0b039d5-04b0-42b6-a656-c4d66d506e67","1","Enablers","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 10:51:15 AM",""
"c63a248e-8060-4845-3e56-08ddb7179f33","b944f994-eab7-4e7c-8786-f9e2e96dc3d7","Qatarization Rate for Public Entities (%)","نسبة التقطير في الجهات العامة","43193c15-058d-4124-a152-aec091e2f2b4","Enablers","عوامل التمكين","enablers","2","Priority","مشروع ذو أولوية","priority","2","d0b039d5-04b0-42b6-a656-c4d66d506e67","1","Enablers","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 10:51:39 AM",""
"61f429d1-6c47-48ec-3e57-08ddb7179f33","92dcf9b6-d377-480e-8b26-034e86748654","NTM frequency ratio (%)","نسبة التدابير غير الجمركية","43193c15-058d-4124-a152-aec091e2f2b4","Enablers","عوامل التمكين","enablers","2","Priority","مشروع ذو أولوية","priority","2","df683627-ae84-4d71-a27d-cb75e298ad8f","1","Enablers","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 10:55:49 AM",""
"71f4a5b5-baea-4789-3e58-08ddb7179f33","588f1d52-9360-4f7e-845e-40d0ee88ea19","Business-funded BERD (as a proportion % of BERD)","نسبة إنفاق قطاع الأعمال الخاص على البحث والتطوير من إجمالي إنفاق الأعمال على البحث والتطوير","43193c15-058d-4124-a152-aec091e2f2b4","Enablers","عوامل التمكين","enablers","2","Priority","مشروع ذو أولوية","priority","2","8d832af9-2cf0-4ed6-b3e6-28d51ee2d4f1","1","Enablers","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 11:11:47 AM",""
"4861f716-4a3f-4304-3e59-08ddb7179f33","2284fbad-01fb-41c2-af72-d00086788e4b","Yearly growth of sector operating entities: yearly new entrants (%)","Yearly growth of sector operating entities: yearly new entrants (%)","9e884d56-31ee-4708-b724-25bca42205c7","Drivers","السائقين","drivers","2","Priority","مشروع ذو أولوية","priority","2","bbc57559-fb77-4c21-80ce-ca13cf90adf6","2","Drivers","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 11:16:56 AM",""
"1a3c0f36-b514-4b19-3e5a-08ddb7179f33","a29f2b95-2ed0-4832-bc3e-9bcf5692a18d","Sector jobs - non Qataris","Sector jobs - non Qataris","9e884d56-31ee-4708-b724-25bca42205c7","Drivers","السائقين","drivers","2","Priority","مشروع ذو أولوية","priority","2","bbc57559-fb77-4c21-80ce-ca13cf90adf6","2","Drivers","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 11:18:20 AM",""
"adb140b8-770f-4a34-3e5b-08ddb7179f33","2638abb1-294b-491f-8c8c-7c4d50e39934","Exports (QAR, bn)","Exports (QAR, bn)","9e884d56-31ee-4708-b724-25bca42205c7","Drivers","السائقين","drivers","2","Priority","مشروع ذو أولوية","priority","2","bbc57559-fb77-4c21-80ce-ca13cf90adf6","2","Drivers","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 11:19:15 AM",""
"934bc0c8-5780-46b8-3e5c-08ddb7179f33","3fda10c5-4272-4db4-9026-9210a9d7a220","Yearly growth of sector operating entities: yearly closures (%)","Yearly growth of sector operating entities: yearly closures (%)","9e884d56-31ee-4708-b724-25bca42205c7","Drivers","السائقين","drivers","2","Priority","مشروع ذو أولوية","priority","2","bbc57559-fb77-4c21-80ce-ca13cf90adf6","2","Drivers","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 11:19:49 AM",""
"c9bfb3a0-2d3a-4895-3e5d-08ddb7179f33","eb8cf7d4-9457-4481-91b9-98f568113a19","Annual write-off rate-1","Annual write-off rate-1","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","38eb7aff-a40a-434c-b6bd-b1931041d523","4","SpecialEntities","2","Amended","True","True","","True","False","False","False","","","","6/30/2025 11:25:06 AM",""
"c8b626a1-4f80-40ec-3e5e-08ddb7179f33","1ce28a27-bc22-428e-81c9-5153545dfbb2","ROI (Actual Received)","ROI (Actual Received) - (QAR, Bn)-1","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","38eb7aff-a40a-434c-b6bd-b1931041d523","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 11:25:32 AM",""
"b92b131c-8a2e-49ef-3e64-08ddb7179f33","fdec5359-f2f8-4946-8042-ea3a5ad29bab","Percentage of Skilled Labor Out of the Total Labor Force-1","نسبة العمالة الماهرة من العمالة الإجمالية-2","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 1:48:31 PM",""
"63073032-96e4-45fd-3e65-08ddb7179f33","0dc2cdd8-6ce8-4d56-8749-c8c645810616","Total Investments (QAR, m)-1","الاستثمارات الإجمالية (مليون ر.ق.)-2","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","53039338-c0fc-412a-aa1c-ecd2d68b5c5b","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 1:50:51 PM",""
"0f4a1200-7f7b-4f67-3e66-08ddb7179f33","16bcf4e3-d02e-4dc8-8ddd-24fadbaa9621","Value of Assets Under Management (QAR, bn)-1","قيمة الأصول من الشركات-1","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","943d0b58-e556-4eea-81ee-3e1b83a43f0c","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 1:53:08 PM",""
"f53e6941-a46d-4142-3e67-08ddb7179f33","bf0661d2-7aff-4d88-b726-232fafb8db0f","Number of Companies-1","عدد الشركات المسجلة-1","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","943d0b58-e556-4eea-81ee-3e1b83a43f0c","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 1:53:51 PM",""
"19d55db8-34f1-4697-3e68-08ddb7179f33","8f9d7ee2-f8c8-4076-a786-040832b8381c","Number of Staff-1","عدد الموظفين-2","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","943d0b58-e556-4eea-81ee-3e1b83a43f0c","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 1:54:12 PM",""
"ba86d4e8-86df-4abf-3e69-08ddb7179f33","b13f092d-5ba9-4323-814e-c6500774d06a","Percentage of Active Companies from Total Registered Companies-2","نسبة الشركات النشطة من إجمالي الشركات المسجلة (%)","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","943d0b58-e556-4eea-81ee-3e1b83a43f0c","4","SpecialEntities","2","Amended","True","True","","True","False","False","False","","","","6/30/2025 1:54:35 PM",""
"1c0c06df-a200-4826-3e6a-08ddb7179f33","e08b675e-6d35-4b72-b7f0-8b934e91b9ba","Number of Companies Registered in the Stock Exchange-1","عدد الشركات المدرجة في البورصة-1","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","943d0b58-e556-4eea-81ee-3e1b83a43f0c","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 1:54:59 PM",""
"9af398b9-ca7f-4451-3e6b-08ddb7179f33","5a01bc5f-4346-45d1-9b5b-9ea53fbde92c","Number of Agreements and MOUs-2","Number of Agreements and MOUs-2","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","e546e30f-6dfe-498e-8146-f90dc7946924","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 1:57:52 PM",""
"e695ef47-c754-419c-3e6c-08ddb7179f33","89ec6559-fcb6-47b4-b1cc-34ea9c9dc0c8","FDI value to Qatar (QAR bn)-1","FDI value to Qatar (QAR bn)-1","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","e546e30f-6dfe-498e-8146-f90dc7946924","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 2:00:57 PM",""
"45d63a3d-01cd-485d-3e6d-08ddb7179f33","7b4c51ce-ae05-4fe8-9df3-f3017c408ff4","Number of Granted Incentives-1","صفقات حوافز تحت المراجعة والتقييم-1","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","e546e30f-6dfe-498e-8146-f90dc7946924","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 2:01:25 PM",""
"8822f966-05c2-417f-3e6e-08ddb7179f33","33c1d25c-19d5-4112-b10d-23dc3e3b5eae","Number of Online Engagements-2","Number of Online Engagements-1","039b6f8d-fe85-4260-9dbe-8fb27db40c57","Special Entities","كيانات خاصة","specialentities","2","Priority","مشروع ذو أولوية","priority","2","e546e30f-6dfe-498e-8146-f90dc7946924","4","SpecialEntities","2","Amended","True","False","","True","False","False","False","","","","6/30/2025 2:01:53 PM",""
"d2c4d177-bb12-4645-b53f-08ddb722adc3","299107d1-5b9b-4261-b46c-88cddbab7230","Export Time","الوقت المستغرق للتصدير","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","False","","True","True","False","False","","","","6/29/2025 6:59:15 PM",""
"c3257c34-9cb4-41be-b540-08ddb722adc3","8e377da9-3583-4044-abb1-10c975691c51","Import Time","الوقت المستغرق للاستيراد","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","False","","True","True","False","False","","","","6/29/2025 7:01:15 PM",""
"e8dde311-7c9b-4bec-b546-08ddb722adc3","e17c68a2-eaf6-49c4-bb03-36a5a20680b4","Private Sector Contribution","مساهمة القطاع الخاص","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","0679a403-9ca5-4a05-952b-53250586775b","7","Sectors","2","Amended","True","True","","True","False","False","False","","","","6/29/2025 7:08:57 PM",""
"54259d3e-0236-495b-b548-08ddb722adc3","e6ceb7d8-349f-4b67-8fb0-a67413fd8cac","Annual Growth in Labor Productivity","معدل النمو السنوي في إنتاجية العاملين","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","0679a403-9ca5-4a05-952b-53250586775b","7","Sectors","2","Amended","True","False","","True","True","False","False","This indicator will be activated once it is published in the National Central Database","سيتم تفعيل المؤشر حين نشره من قبل قاعدة البيانات المركزية للدولة","","6/29/2025 7:10:22 PM",""
"b101ba8b-99ff-4118-b549-08ddb722adc3","6a94bf79-5225-4696-ac38-6c9fd1736fd0","Share of High Skilled Qatari","نسبة الوظائف عالية المهارة من القطريين","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","0679a403-9ca5-4a05-952b-53250586775b","7","Sectors","2","Amended","True","False","","True","True","False","False","This indicator will be activated once it is published in the National Central Database","سيتم تفعيل المؤشر حين نشره من قبل قاعدة البيانات المركزية للدولة","","6/29/2025 7:11:04 PM",""
