"PublishedIndicatorChartId","PublishedIndicatorId","AlternateViewId","AlternateViewEN","AlternateViewAR","AlternateViewCode"
"3acb47b7-1b8e-491e-a2d2-08deb9658cc0","696c81d9-3d16-419d-23c8-08deb9658cc0","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"fe4aaceb-db5b-475d-a2d4-08deb9658cc0","7d9f00cc-54cf-48cc-23ca-08deb9658cc0","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"8d8f16d5-46f8-4191-a2d5-08deb9658cc0","8a3ddcb1-c262-4cea-23cb-08deb9658cc0","7ec8402a-0673-4417-b935-502ff2145f10","Monthly MoM %","التغير الشهري على أساس شهري (%)","mom"
"8d8f16d5-46f8-4191-a2d5-08deb9658cc0","8a3ddcb1-c262-4cea-23cb-08deb9658cc0","7ecedd34-9a38-41e6-b78e-3c4bd52debd6","Monthly YoY %","التغير السنوي على أساس شهري (%)","yoy"
"8d8f16d5-46f8-4191-a2d5-08deb9658cc0","8a3ddcb1-c262-4cea-23cb-08deb9658cc0","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"8d8f16d5-46f8-4191-a2d5-08deb9658cc0","8a3ddcb1-c262-4cea-23cb-08deb9658cc0","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"8d8f16d5-46f8-4191-a2d5-08deb9658cc0","8a3ddcb1-c262-4cea-23cb-08deb9658cc0","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"21f05cee-a04c-438c-a2d6-08deb9658cc0","3e141fda-3e1d-4355-23cc-08deb9658cc0","7ec8402a-0673-4417-b935-502ff2145f10","Monthly MoM %","التغير الشهري على أساس شهري (%)","mom"
"21f05cee-a04c-438c-a2d6-08deb9658cc0","3e141fda-3e1d-4355-23cc-08deb9658cc0","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"21f05cee-a04c-438c-a2d6-08deb9658cc0","3e141fda-3e1d-4355-23cc-08deb9658cc0","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"21f05cee-a04c-438c-a2d6-08deb9658cc0","3e141fda-3e1d-4355-23cc-08deb9658cc0","7ecedd34-9a38-41e6-b78e-3c4bd52debd6","Monthly YoY %","التغير السنوي على أساس شهري (%)","yoy"
"21f05cee-a04c-438c-a2d6-08deb9658cc0","3e141fda-3e1d-4355-23cc-08deb9658cc0","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"a03111b6-bdcd-40e7-a2d8-08deb9658cc0","bc645899-8766-4c2c-23ce-08deb9658cc0","7ec8402a-0673-4417-b935-502ff2145f10","Monthly MoM %","التغير الشهري على أساس شهري (%)","mom"
"a03111b6-bdcd-40e7-a2d8-08deb9658cc0","bc645899-8766-4c2c-23ce-08deb9658cc0","7ecedd34-9a38-41e6-b78e-3c4bd52debd6","Monthly YoY %","التغير السنوي على أساس شهري (%)","yoy"
"83252464-d65c-47c8-a2d9-08deb9658cc0","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"83252464-d65c-47c8-a2d9-08deb9658cc0","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"83252464-d65c-47c8-a2d9-08deb9658cc0","5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"64342d64-6f12-46b6-6fbc-08deb966925f","86b1f4d0-454c-460b-ff6e-08deb966925e","7ec8402a-0673-4417-b935-502ff2145f10","Monthly MoM %","التغير الشهري على أساس شهري (%)","mom"
"64342d64-6f12-46b6-6fbc-08deb966925f","86b1f4d0-454c-460b-ff6e-08deb966925e","7ecedd34-9a38-41e6-b78e-3c4bd52debd6","Monthly YoY %","التغير السنوي على أساس شهري (%)","yoy"
"64342d64-6f12-46b6-6fbc-08deb966925f","86b1f4d0-454c-460b-ff6e-08deb966925e","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"64342d64-6f12-46b6-6fbc-08deb966925f","86b1f4d0-454c-460b-ff6e-08deb966925e","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"64342d64-6f12-46b6-6fbc-08deb966925f","86b1f4d0-454c-460b-ff6e-08deb966925e","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"b4cfca62-b234-4813-6fbd-08deb966925f","abcf9092-a2e6-4b5b-ff6f-08deb966925e","7ec8402a-0673-4417-b935-502ff2145f10","Monthly MoM %","التغير الشهري على أساس شهري (%)","mom"
"b4cfca62-b234-4813-6fbd-08deb966925f","abcf9092-a2e6-4b5b-ff6f-08deb966925e","7ecedd34-9a38-41e6-b78e-3c4bd52debd6","Monthly YoY %","التغير السنوي على أساس شهري (%)","yoy"
"b4cfca62-b234-4813-6fbd-08deb966925f","abcf9092-a2e6-4b5b-ff6f-08deb966925e","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"b4cfca62-b234-4813-6fbd-08deb966925f","abcf9092-a2e6-4b5b-ff6f-08deb966925e","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"b4cfca62-b234-4813-6fbd-08deb966925f","abcf9092-a2e6-4b5b-ff6f-08deb966925e","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"c38ea026-56dd-4c36-6fbe-08deb966925f","2edd52f8-2cf0-492a-ff70-08deb966925e","7ec8402a-0673-4417-b935-502ff2145f10","Monthly MoM %","التغير الشهري على أساس شهري (%)","mom"
"af52a70d-311d-490e-b2f8-08debee63650","f10efb73-ea8f-49a8-dfd3-08debee6364f","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"1536ef93-609d-4fb6-b2fe-08debee63650","26384945-9579-4e96-dfd9-08debee6364f","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"742cc876-c792-4597-574f-08dec461c23c","edde655f-0d43-4a62-980c-08dec461c232","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"b2631485-f83f-4f37-5750-08dec461c23c","56334e27-e32b-4163-980d-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"b9d39322-db1e-4dac-5751-08dec461c23c","e2f78287-077e-48ee-980e-08dec461c232","43A29E53-13DF-477E-B993-DE5A423DAB99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"2cab8f37-0bfd-4c61-5753-08dec461c23c","6bb667c0-4287-4db5-9810-08dec461c232","43A29E53-13DF-477E-B993-DE5A423DAB99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"4ae85aa0-350f-4eb8-5754-08dec461c23c","6ed25ef1-d1c4-4c93-9811-08dec461c232","43A29E53-13DF-477E-B993-DE5A423DAB99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"e43175bb-6d52-4823-575c-08dec461c23c","e6478631-ea19-49ce-9819-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"1f4c82ff-2de3-4cb6-575d-08dec461c23c","db70b0f9-0325-44f2-981a-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"b4f0dbaa-ff30-43b8-575e-08dec461c23c","a575f11f-9184-43d3-981b-08dec461c232","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"b4f0dbaa-ff30-43b8-575e-08dec461c23c","a575f11f-9184-43d3-981b-08dec461c232","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"ea6ee33b-4e8c-462e-575f-08dec461c23c","225aa6f6-56e3-497b-981c-08dec461c232","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"6c2f7e76-da37-4929-5760-08dec461c23c","774f3591-1aca-43fc-981d-08dec461c232","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"6c2f7e76-da37-4929-5760-08dec461c23c","774f3591-1aca-43fc-981d-08dec461c232","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"6c2f7e76-da37-4929-5760-08dec461c23c","774f3591-1aca-43fc-981d-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"7c278a64-b08c-4024-5762-08dec461c23c","ba18197c-7b0a-454a-981f-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"0a1ac3a6-da3a-4f67-5763-08dec461c23c","5c9c8cbf-0a81-41fe-9820-08dec461c232","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"88795205-ac92-43d7-5764-08dec461c23c","9877beae-0c69-41b0-9821-08dec461c232","64528862-35bc-44d7-b4dc-8d8c1cdff3be","Quarterly QoQ pp","التغير ربع السنوي على أساس ربعي (نقطة مئوية)","qoqpp"
"88795205-ac92-43d7-5764-08dec461c23c","9877beae-0c69-41b0-9821-08dec461c232","936fefe4-aa57-4b40-8f68-995afbdae714","Quarterly YoY pp","التغير السنوي على أساس ربع سنوي (نقطة مئوية)","yoypp"
"88795205-ac92-43d7-5764-08dec461c23c","9877beae-0c69-41b0-9821-08dec461c232","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"b7360b8a-6620-44d1-5766-08dec461c23c","b05f6bd5-256d-4940-9823-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"504d9ae6-8086-4725-5767-08dec461c23c","3b7d26fa-9bed-4f0c-9824-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"97a18e78-e144-40a5-5769-08dec461c23c","4f91e1dd-ba9f-4d46-9826-08dec461c232","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"c85bf663-f54a-43c0-576a-08dec461c23c","4156ff1a-bda7-44e7-9827-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"9e3d0cf2-d953-4e60-5774-08dec461c23c","4f9134c3-4745-4447-9831-08dec461c232","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"d2de0de8-886b-47b9-5775-08dec461c23c","fe118e23-ca38-4822-9832-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"04ac7cd1-21c5-46c6-5776-08dec461c23c","0c2adf88-a3ed-4cc0-9833-08dec461c232","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"8f121879-6846-4795-5778-08dec461c23c","a598da16-09c2-43c4-9835-08dec461c232","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"8f121879-6846-4795-5778-08dec461c23c","a598da16-09c2-43c4-9835-08dec461c232","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"8f121879-6846-4795-5778-08dec461c23c","a598da16-09c2-43c4-9835-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"59deb272-2439-4f5d-5779-08dec461c23c","b5ade6c5-419c-4b5f-9836-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"152b89ed-f01a-4f6e-577a-08dec461c23c","e641b12b-e4d1-47ab-9837-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"bfd025f8-7808-49df-577b-08dec461c23c","5c5f7cbe-766d-43ec-9838-08dec461c232","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"8dd9134a-b929-4ebd-577c-08dec461c23c","df817187-b7f9-4564-9839-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"7767ca0f-07dc-42cd-577d-08dec461c23c","8237bfca-5944-4723-983a-08dec461c232","7ec8402a-0673-4417-b935-502ff2145f10","Monthly MoM %","التغير الشهري على أساس شهري (%)","mom"
"f7bd2936-dbc5-45fe-577e-08dec461c23c","c808315b-a4f3-4f8e-983b-08dec461c232","7ec8402a-0673-4417-b935-502ff2145f10","Monthly MoM %","التغير الشهري على أساس شهري (%)","mom"
"49014163-bb56-4953-577f-08dec461c23c","a0089110-7044-43a4-983c-08dec461c232","7ec8402a-0673-4417-b935-502ff2145f10","Monthly MoM %","التغير الشهري على أساس شهري (%)","mom"
"3b84fa2b-1092-4fe0-5780-08dec461c23c","cfbc3145-b350-480b-983d-08dec461c232","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"91be9547-0828-457c-5781-08dec461c23c","86cbbcb4-a2f2-4ae7-983e-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"63b4d2d8-2971-4c7f-5782-08dec461c23c","94900167-3d2b-4f52-983f-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"3b000c1c-34e4-4b55-5784-08dec461c23c","77bb033c-e866-42b2-9841-08dec461c232","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"3b000c1c-34e4-4b55-5784-08dec461c23c","77bb033c-e866-42b2-9841-08dec461c232","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"3b000c1c-34e4-4b55-5784-08dec461c23c","77bb033c-e866-42b2-9841-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"10c26b56-5b2c-4399-5785-08dec461c23c","fef5502f-a93e-4cf8-9842-08dec461c232","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"10c26b56-5b2c-4399-5785-08dec461c23c","fef5502f-a93e-4cf8-9842-08dec461c232","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"348df75a-95b9-483d-5786-08dec461c23c","78356970-e976-4aba-9843-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"fd487ab5-c6d0-477b-5787-08dec461c23c","fb62d5b6-f515-40e2-9844-08dec461c232","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"52e5bca0-4fde-4730-578c-08dec461c23c","5fad875e-7c72-43d4-9849-08dec461c232","64528862-35bc-44d7-b4dc-8d8c1cdff3be","Quarterly QoQ pp","التغير ربع السنوي على أساس ربعي (نقطة مئوية)","qoqpp"
"52e5bca0-4fde-4730-578c-08dec461c23c","5fad875e-7c72-43d4-9849-08dec461c232","936fefe4-aa57-4b40-8f68-995afbdae714","Quarterly YoY pp","التغير السنوي على أساس ربع سنوي (نقطة مئوية)","yoypp"
"52e5bca0-4fde-4730-578c-08dec461c23c","5fad875e-7c72-43d4-9849-08dec461c232","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"e22a22e3-6a41-44d3-5793-08dec461c23c","5fab87f3-d983-46d4-9850-08dec461c232","64528862-35bc-44d7-b4dc-8d8c1cdff3be","Quarterly QoQ pp","التغير ربع السنوي على أساس ربعي (نقطة مئوية)","qoqpp"
"1435e9d0-864d-483b-63d5-08dec462e126","f0c369a6-468a-4ebc-00d1-08dec462e11d","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"4ad3f162-f422-4018-63d6-08dec462e126","f8a7c25c-ab6b-4c5d-00d2-08dec462e11d","43A29E53-13DF-477E-B993-DE5A423DAB99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"c082f44e-9954-4b45-63d7-08dec462e126","9f8975c5-215a-4533-00d3-08dec462e11d","43A29E53-13DF-477E-B993-DE5A423DAB99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"d94db985-715f-4f43-63d8-08dec462e126","2d6acf61-cf68-4f92-00d4-08dec462e11d","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"d94db985-715f-4f43-63d8-08dec462e126","2d6acf61-cf68-4f92-00d4-08dec462e11d","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"d94db985-715f-4f43-63d8-08dec462e126","2d6acf61-cf68-4f92-00d4-08dec462e11d","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"28976195-bafd-404a-5586-08decabb6cc3","32bb4d16-587b-4c9a-c6c9-08decabb6cc2","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"efb949cb-f7ab-4d86-e53b-08decfcf5819","3a1df49d-ed50-444c-16f3-08decfcf5819","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"efb949cb-f7ab-4d86-e53b-08decfcf5819","3a1df49d-ed50-444c-16f3-08decfcf5819","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"efb949cb-f7ab-4d86-e53b-08decfcf5819","3a1df49d-ed50-444c-16f3-08decfcf5819","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"bef2711d-67ec-4e9d-e53c-08decfcf5819","4cc09467-f0d6-435c-16f4-08decfcf5819","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"bef2711d-67ec-4e9d-e53c-08decfcf5819","4cc09467-f0d6-435c-16f4-08decfcf5819","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"26bd2682-ea49-411d-e53d-08decfcf5819","af7b505f-f7e9-43f1-16f5-08decfcf5819","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"08189f0c-4e08-48a4-a1b5-08ded4dc1596","9c037f4d-5d9a-4e73-66e2-08ded4dc1595","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"08189f0c-4e08-48a4-a1b5-08ded4dc1596","9c037f4d-5d9a-4e73-66e2-08ded4dc1595","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"5a4ebd39-11c8-42c7-a1b6-08ded4dc1596","8c80bd45-0ad9-41ac-66e3-08ded4dc1595","64528862-35bc-44d7-b4dc-8d8c1cdff3be","Quarterly QoQ pp","التغير ربع السنوي على أساس ربعي (نقطة مئوية)","qoqpp"
"5a4ebd39-11c8-42c7-a1b6-08ded4dc1596","8c80bd45-0ad9-41ac-66e3-08ded4dc1595","936fefe4-aa57-4b40-8f68-995afbdae714","Quarterly YoY pp","التغير السنوي على أساس ربع سنوي (نقطة مئوية)","yoypp"
"5a4ebd39-11c8-42c7-a1b6-08ded4dc1596","8c80bd45-0ad9-41ac-66e3-08ded4dc1595","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"8637ccb2-e22f-4b15-a1b7-08ded4dc1596","a5dc655f-39dd-465c-66e4-08ded4dc1595","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"8637ccb2-e22f-4b15-a1b7-08ded4dc1596","a5dc655f-39dd-465c-66e4-08ded4dc1595","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"8637ccb2-e22f-4b15-a1b7-08ded4dc1596","a5dc655f-39dd-465c-66e4-08ded4dc1595","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"ce755f08-9f2b-4ade-ea24-08deda71879b","9edc764f-f529-4b94-1ec6-08deda71879b","64528862-35bc-44d7-b4dc-8d8c1cdff3be","Quarterly QoQ pp","التغير ربع السنوي على أساس ربعي (نقطة مئوية)","qoqpp"
"ce755f08-9f2b-4ade-ea24-08deda71879b","9edc764f-f529-4b94-1ec6-08deda71879b","936fefe4-aa57-4b40-8f68-995afbdae714","Quarterly YoY pp","التغير السنوي على أساس ربع سنوي (نقطة مئوية)","yoypp"
"ce755f08-9f2b-4ade-ea24-08deda71879b","9edc764f-f529-4b94-1ec6-08deda71879b","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"9542a0d0-e6f8-412e-ea25-08deda71879b","6a025aec-0e58-4a9c-1ec7-08deda71879b","64528862-35bc-44d7-b4dc-8d8c1cdff3be","Quarterly QoQ pp","التغير ربع السنوي على أساس ربعي (نقطة مئوية)","qoqpp"
"9542a0d0-e6f8-412e-ea25-08deda71879b","6a025aec-0e58-4a9c-1ec7-08deda71879b","936fefe4-aa57-4b40-8f68-995afbdae714","Quarterly YoY pp","التغير السنوي على أساس ربع سنوي (نقطة مئوية)","yoypp"
"40abea3d-26d9-49cc-6698-08dee641c199","ecda5ca3-5c3f-431d-a32d-08dee641c198","43A29E53-13DF-477E-B993-DE5A423DAB99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"d55a1064-96fc-46ff-66a3-08dee641c199","db232b25-daca-4ab5-a338-08dee641c198","43A29E53-13DF-477E-B993-DE5A423DAB99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"df6a9622-403c-46f0-66a4-08dee641c199","4a88b450-130e-4be4-a339-08dee641c198","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"222c5fb6-6edc-4e56-66a5-08dee641c199","29d4d4aa-76d1-42a4-a33a-08dee641c198","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"df9a2514-ec1e-4a07-c80c-08deeafdc6d6","2fbc0553-b137-4021-0e03-08deeafdc6d6","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"df9a2514-ec1e-4a07-c80c-08deeafdc6d6","2fbc0553-b137-4021-0e03-08deeafdc6d6","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"df9a2514-ec1e-4a07-c80c-08deeafdc6d6","2fbc0553-b137-4021-0e03-08deeafdc6d6","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"7bb3cfdb-ee53-44c1-c80d-08deeafdc6d6","6a664f7d-84e9-44a9-0e04-08deeafdc6d6","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
"7bb3cfdb-ee53-44c1-c80d-08deeafdc6d6","6a664f7d-84e9-44a9-0e04-08deeafdc6d6","895ad713-de16-4568-9d8c-55a45a43cf36","Quarterly YoY %","التغير السنوي على أساس ربع سنوي (%)","yoy"
"7bb3cfdb-ee53-44c1-c80d-08deeafdc6d6","6a664f7d-84e9-44a9-0e04-08deeafdc6d6","43a29e53-13df-477e-b993-de5a423dab99","Yearly YoY %","التغير السنوي على أساس سنوي (%)","yoy"
"290b6335-6747-431b-3c36-08def0866aa4","8e7d0bcf-78ac-47f1-790e-08def0866aa3","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"8bdfbd6e-9573-420c-3c37-08def0866aa4","90f51bae-c903-46a5-790f-08def0866aa3","6ddcae37-696b-4346-bfe9-4404f72f63f4","Yearly YoY pp","التغير السنوي على أساس سنوي (نقطة مئوية)","yoypp"
"7019d52e-6e9a-4850-3c39-08def0866aa4","ea03b9d1-de4d-4036-7911-08def0866aa3","4ffffaf2-8058-41f2-8ff8-2e0160c4696b","Monthly MoM pp","التغير الشهري على أساس شهري (نقطة مئوية)","mompp"
"7019d52e-6e9a-4850-3c39-08def0866aa4","ea03b9d1-de4d-4036-7911-08def0866aa3","4d009fc3-b909-40b9-9e2b-a53422837085","Monthly YoY pp","التغير السنوي على أساس شهري (نقطة مئوية)","yoypp"
"e098a62f-c2be-41d3-3c3a-08def0866aa4","ecaf0b90-cb84-46ce-7912-08def0866aa3","1a030a2f-9580-4f77-8a14-0abfc76e4608","Quarterly QoQ %","التغير ربع السنوي على أساس ربعي (%)","qoq"
